322.5,137.79,3.5
126.76,129.28,3
287.27,103,3.5
95.5,73.5,3
259.5,86,4.5
341.81,64.5,4
109,167.27,3.5
212.5,106.66,3.5
176.73,217.5,3.5
250.27,105,3.5
278.25,85.216,3.5
332.78,83,3.5
349.5,118.5,4.5
112,239.21,3.5
359.5,64,4.5
125.69,91.624,3
339.25,172.28,4
268.73,140.78,3.5
314.25,120.26,3.5
231.75,142.75,3.5
86.724,93,3.5
203,88,3
222.5,124.73,3.5
286.77,140,3.5
241,160.31,3.5
100.27,186.24,3.5
212.8,143.72,3
213.5,215.28,3.5
213.25,180.22,3
119.44,185.25,4
135,71.729,3.5
193.26,69.291,3.5
164.49,89.551,3
269,104.21,3.5
285.77,210.51,3.5
185.5,199.28,3.5
250.5,67.275,3.5
286.36,175.76,4
195.19,216.66,3.5
165,127.5,3
154.27,70.82,3
76.238,74.5,3.5
277.76,122.24,3.5
156,146.5,4.5
250.25,141.77,3.5
296.72,84.5,3.5
222.5,161.29,3.5
259.72,122.99,3.5
204,198.3,3.5
175,145.5,3
88.167,131.19,3.5
98.73,149.5,3.5
212.46,68.66,4
166,164.72,3.5
90.169,168.65,4.5
231.5,68,4.5
348.28,154.27,3.5
231.76,214.25,3.5
149.5,237,3
320.76,208.22,3.5
193.73,107.29,3.5
116.71,111.12,4
97.253,111.77,3.5
357.5,136,4.5
350.53,82.5,4.5
144.86,90.656,3.5
107.49,130.35,3.5
241.04,123.87,3.5
167.19,200.42,3.5
305.67,102.38,4
324.13,64.996,4
194.73,181.23,3.5
222.74,197.24,3.5
341.28,101.02,3.5
157.21,183.11,3.5
70.873,169.51,4
183.77,88.792,3.5
106.22,92.352,3
331.79,119.5,3.5
77.762,112.95,4
147,165.5,4.5
296.42,121.25,4
79.5,150.28,3.5
294.28,226.75,3.5
146.02,128.47,3
138,184.27,3.5
347.21,188.78,3.5
155.23,109.26,3.5
268.25,211.77,3.5
167.75,235.71,3
68.911,132.08,3.5
203.7,125.75,3
110.78,203.5,3.5
321.76,173.48,3.5
148.27,201.74,3.5
306.13,65.509,4
135.8,110,2.5
175.96,182,4.5
304.84,138.8,3.5
249.88,213.02,3.5
241.07,86.581,3.5
259.34,159.35,3.5
250.23,177.79,3.5
81.494,187.16,4
241.21,196.25,3
91.78,205,3.5
185,163.28,3.5
277.66,158.36,3.5
340.5,136.79,3.5
127.89,166.5,3.5
137,147.5,3
231.36,105.68,3.5
94,240.23,3.5
337.75,206.74,3.5
294.79,192.73,3.5
259,195.21,3.5
184.27,126.71,3
328.76,224.24,3.5
314.95,83.746,4
366.74,118,4
139.5,220,3
75.5,240.8,4
313.5,156.26,3.5
295.72,157.26,3.5
118,148.31,4
115.41,72.616,4
204.52,233.34,3.5
358.72,100.27,4.5
258.73,229.74,3.5
204,162.68,4
241.21,230.87,4
331.22,155.26,3.5
173.79,70.216,3.5
277.3,193.77,3.5
365.73,153.5,3.5
323.7,102,4
83.689,223.16,3.5
303.26,209.26,3.5
174.56,108.13,3.5
158.25,218.77,3.5
231.73,178.8,3
311.74,225.5,3.5
367.98,81.777,4
287.8,66.071,4
186.34,234.65,3.5
131,238,4.5
304.25,174.32,3
121,220.87,4
194.26,144.73,3.5
269.19,66.653,4
129.48,202.66,3.5
268.4,176.71,4
67.282,94.237,3.5
312.51,191.48,4.5
330.18,190,4
73.277,205.74,3.5
102,222,4.5
222.93,232.24,4
222,87.181,3.5
354.76,205.5,3.5
276.29,228.27,3.5
345.73,223,3.5
363.99,187.89,3.5
362.27,221.48,3.5
356.26,171.26,3.5
