99,82.263,3.5
159.5,125,3
147,97.5,3
157.27,178.76,3.5
111.31,137.17,3.5
207.79,113,3.5
190.74,192.81,3
258.78,168.28,3
98.271,109.5,3.5
247,141.26,3.5
181.5,85,3
117.49,150.77,3.5
96.74,163.72,3
201.5,99.305,3.5
194,112.5,3
131.19,151,3
105.5,96.273,3.5
301.81,116,3
199.23,153.27,3
178.23,166,2.5
228.78,100.5,3.5
212.76,153.74,3
211.5,180.22,3.5
177,192.5,3
187,126,3
125.54,110.53,3
192,166.5,3
91.758,95.775,3
153.8,84.202,3
163.74,192,3.5
218.69,167.27,3
97.522,136.64,3.5
153.29,111.41,3.5
118.36,123.69,3.5
151.22,165.23,3
166.79,111.79,3
249.76,87.302,3
137.5,164.71,3.5
200.34,126.34,2.5
227.74,127.3,3
91,122.83,3
145.75,124.74,3.5
174.26,98.383,3
220.21,140.5,3
231.18,193.8,3.5
184.47,179.45,3
236.3,86.805,3.5
180.49,112.16,3.5
140,83.746,3.5
205.27,166.77,3.5
144.8,151.73,3
269.27,101.78,3
126.71,83,3.5
235,114.22,3.5
215.25,99.5,3.5
96.278,189.94,4
138.5,138,3
273.75,142.22,3
167.79,84.641,3
242.26,100.8,3
204,193.21,3.5
245.53,167.99,3
291,182,3
233.63,140.99,3.5
209.01,86.1,3.5
232.19,167.38,3
171,178.78,3.5
136.67,191,3.5
144.09,178.32,3.5
206.72,140.26,3
164.74,165.72,3
260.5,141.77,3.5
112.77,82.5,3.5
217.5,193.3,2.5
248.54,114.42,3.5
272,168.5,3
158.3,152,2.5
221.51,113.67,3
130.34,177.95,3.5
213.9,127,3.5
224.74,180.54,3.5
132.98,97.122,3.5
123.93,164.26,2.5
119.08,96.614,3
279.52,155.4,3.5
112.01,110.24,3.5
166,138.78,3.5
90.369,150,2.5
264.67,181.57,3
303.5,89.743,3.5
251.42,181.21,3.5
281.07,128.78,3
104.54,123.53,3
129.73,204.23,3.5
286.8,142.5,3.5
109.52,190.37,3.5
241.22,127.78,3
305.76,156.27,3
238.26,180.78,3
160.47,97.861,3
253.17,154.9,3.5
139.27,111.05,2.5
222.76,86.32,3
197.84,179.77,3
266.42,155.22,3
188.05,98.751,2.5
309.24,103.5,3.5
150.22,191.76,3
282.76,102.3,3
195.24,85.443,3.5
156.76,204.79,3
171.94,152.46,3
124.75,137.71,3
89.742,176.53,3.5
300.03,142.8,3.5
116.5,177.29,3
267.96,128.66,3.5
290.24,89.238,3.5
254.48,128.17,3.5
173.19,125.73,3
179.24,139,3.5
298.5,169.23,3.5
104.1,150.22,3.5
263.09,207.42,3
152.22,138.28,3
294.37,129.68,3
185.6,153.04,3
276.8,88.5,3.5
289.26,207.97,3.5
257.26,194.32,3
307.68,129.9,3
183.46,205.74,2.5
303.76,182.25,3.5
236.76,207,2.5
192.78,139.5,3.5
123.5,191,3
102.74,203.33,3
283.49,194.79,3.5
270.52,194.75,3.5
261.96,114.93,3
132.18,124.36,3
275.35,115.35,3
255.98,101.36,3.5
277.92,181.76,3.5
170.11,205.24,3
239.7,154.32,3.5
296.04,102.87,3.5
288.5,115.81,3.5
244.13,194.19,3.5
263.3,88.118,3
249.99,207.25,3.5
103.37,176.87,3
110.28,164.17,3
196.85,206.02,3
223.66,206.66,3
285.5,168.8,3
292.77,155.78,3
296.45,195.13,3.5
116.34,203.66,3
89.257,202.87,3.5
276.08,207.86,3
226.33,154.13,3.5
210.04,206.46,3
302.08,208.02,3
143.25,204.7,3.5
