217.25,60.5,3.5
120.24,96.272,3
138.27,97,2.5
147,33,4.5
152.79,76.5,3.5
167.76,56.297,3
187.23,79.054,3.5
135.25,75.753,3.5
199.23,38.27,3.5
156.19,97.859,4
149.76,55.26,3.5
131.99,54,4.5
180.66,157.19,3.5
275.26,46.5,3.5
175.74,118.5,2.5
113.27,52.496,3.5
178.19,138.17,3
170.38,77.801,2.5
231.24,41.5,3.5
276.38,66.124,3
201.25,59.283,3
215.29,39.783,3.5
182.23,36.75,3
219.24,81.049,2.5
165,34.5,4.5
232.92,62.077,3
159.06,118.32,3.5
141.5,117.72,2.5
116.74,75,3.5
194.16,138.02,3
184.72,58.265,3
222.79,120.11,2.5
172.76,98.76,2
101.75,95.779,3
262,64.763,2.5
247.84,63.339,2.5
250.68,101.84,2.5
246.22,43.136,3
130.34,157.84,2.5
128.46,31.5,4.5
127.23,137.95,4
234.26,82.07,2.5
123.74,117.75,3.5
147.73,157.52,3.5
239.26,138.5,2.5
161.75,138,2.5
221.15,100.68,2.5
167.21,175.87,3
209.76,138.27,3
203.34,79.969,3.5
105.43,117.1,3
207.75,119.24,3.5
279.25,121.28,3
277.24,85.002,3.5
261,45,3
192.1,118.92,3
278.26,103.58,2.5
236.06,101.43,3
113.24,157.75,3
264.68,102.61,2.5
224.65,138.19,2.5
196.27,157.06,2.5
164.47,157.27,2.5
263.25,84.254,3.5
290.5,85.5,2
205.5,100.1,3.5
211.76,156.5,3.5
90.725,137.78,3.5
144.71,137.75,3.5
315.29,51.163,3
289.25,47.972,3.5
120.22,196.25,3
109.15,137.84,3.5
289.9,67.36,3.5
240.68,156.18,3
102.5,197,4.5
116.83,177.32,3.5
266.65,138.71,3
189.66,99.223,3
133.73,177,3.5
200.25,192.5,2.5
213.25,174.76,3
84.764,197.73,3.5
302.18,49.426,2.5
303.76,86.752,3.5
265.76,120.73,3
150.58,176.29,2.5
183,175.48,3
291,103.74,2.5
292.21,121.39,2.5
226.17,156.68,3
249,83,2
251.64,120.49,3.5
215,192,2
137.25,195.49,2.5
70.836,217.31,3.5
198.36,174.81,2.5
123.85,214.34,2.5
351.26,56,2.5
94.886,158.03,3.5
98.653,178.09,3.5
253,138.79,2.5
303,68.242,2.5
187.5,210.5,2
88.774,216.59,4
315.6,69.839,2.5
227.75,174.26,3.5
185.5,193,2
237.73,120.06,2.5
304.75,121.78,3
169.75,194.02,2.5
303.97,104.65,3.5
241.75,173.53,2.5
254.69,155.9,3
156.29,212.58,2.5
316.41,87.714,2.5
243,190.5,2
106.36,215.62,3
327.6,52.585,3
255.42,173.38,3
171.57,211.74,2.5
140.2,213.61,2.5
229.28,191,2.5
268.32,173.17,3
279.75,138.77,3
153.58,194.73,2.5
305.26,138.76,3.5
293.43,155.59,3
257.29,205.91,2.5
244,206.79,2.5
230.73,207.78,3
267.88,156.02,3.5
292.67,138.66,2.5
256.23,189.76,3
281.25,172.23,3
202.25,209.52,2.5
316.38,105.25,2.5
280.76,155.64,3
269.5,189.25,2.5
316.97,122.46,3
80.612,178.48,3.5
216.6,208.91,3
340,71.77,2.5
327.81,70.583,2.5
339.67,53.843,2.5
305.69,155.41,2.5
270.14,205.2,2.5
328.25,105.8,3
351.05,72.827,3.5
294.35,187.8,2.5
317.4,138.96,3
328.24,88.798,3
328.83,139.2,3
305.87,171.51,2.5
293.73,171.76,3
339.54,89.318,3.5
281.75,188.73,2
328.03,123.09,3
282.31,204.34,2.5
317.3,170.84,3
306.04,187.35,2.5
339.63,106.3,2.5
317.31,155.49,2.5
306.64,201.98,2.5
294.66,203.55,3
