134.47,37.23,3.5
150.22,70.273,3
207.25,88.248,3.5
217.23,39.5,3.5
175.23,54.774,3.5
181.26,135.73,3
141,118.5,3
198.31,104.5,3.5
133.25,102.21,3
166.51,70.768,3.5
191.74,55.274,3
141.5,86.239,3.5
224,88.759,3.5
212.75,168.26,3.5
271.27,122.74,3.5
117.14,101.66,3.5
263.78,106.27,3.5
250,40.5,4.5
314.5,75.751,3.5
230.23,137.24,3.5
285.88,154.91,3
231.25,105.25,3.5
262.27,138.27,3.5
369.26,94.237,3.5
183,71.258,3.5
317.88,155.79,4
208.25,55.751,3.5
283,42,4.5
296.26,107.5,3.5
125.8,53.309,4
216.2,72.238,3.5
148.75,134.5,3.5
255.22,122.24,3.5
191,87.776,3.5
172.76,151.24,3.5
247.75,105.76,3.5
108.76,117.46,3.5
257.85,57.51,3.5
117.48,69.462,3
124.77,117.77,3.5
269.76,154.5,3.5
173.61,119.51,3.5
174.5,87.263,3.5
240.2,89.5,4
253.77,153.75,3.5
184,38.5,4.5
355.28,61.281,3.5
213.78,136.76,3.5
337.7,92.893,4
158.21,86.5,3.5
281.76,74.724,3.5
241.33,56.84,4
290.75,58.751,3.5
200.49,39,4.5
248.92,73.444,3.5
246.25,137.74,3.5
142.26,53.754,3.5
109,85.274,3.5
225,56.5,4.5
294.76,139.27,3.5
236.5,184.72,3.5
364.02,45.5,4.5
315.97,43.401,3.5
220.23,184,3.5
199.32,71.787,3.5
197.76,136.24,3.5
118.02,37.001,4.5
132.5,133.79,3.5
158.75,54,3.5
221.26,152.76,3.5
310.98,139.77,3.5
237.72,153.44,4
272.78,90.598,3.5
164.25,166.5,2.5
335.5,124.72,3.5
280.25,106.8,3.5
277.24,170.27,3.5
182.24,103.75,3.5
319.76,124.28,3.5
149.28,102.73,3
348.23,44.758,4
165.81,103.16,3.5
298.22,75.297,3.5
252.5,185.21,3.5
156.74,150.75,3.5
188.27,183.24,3.5
108.5,149.02,4.5
116.5,164.99,4.5
256.51,89.876,4
133.83,69.908,3
189.23,151.77,3.5
274.38,58.177,4
330.3,76.607,4
214.97,104.76,4
222.52,121.13,3.5
156.25,181.78,3
140.5,150.27,3.5
151,37.736,3.5
233.76,40.229,3.5
109.61,52.932,3.5
238.74,121.5,3.5
344.53,109.25,4
360.27,109.76,3.5
205.02,152.16,3.5
132.27,165.62,4
165.11,135.04,3.5
265.56,73.988,4.5
167.55,38.183,3.5
204.25,183.74,3.5
206.25,120.54,4
189.86,119.99,3.5
339.26,60.751,3.5
266.83,41.468,4
116.75,133.5,3.5
232.47,72.887,3.5
332.24,44.236,3.5
278.63,138.82,4
349.5,156.75,3.5
303.76,123.76,3.5
125.35,85.928,3.5
108.5,180.22,3.5
293.2,170.94,4
353.5,93.5,4.5
284.25,186.23,3.5
299.45,42.685,3.5
228.95,168.77,4
289.24,90.994,3.5
261.17,169.88,3.5
245.01,169.38,4
346.73,77.286,3.5
305.5,91.753,3.5
333.75,156.25,3.5
364.82,157,4
124.5,149.71,3.5
148.39,166.07,3
351.54,125.26,4
306.73,59,3.5
323,59.798,4
362.29,77.781,3.5
287.71,123.26,3.5
172.03,182.41,3.5
196.73,167.75,3.5
302.05,155.33,3.5
312.74,108.21,3.5
124.24,180.77,3.5
324.97,171.75,3.5
157.17,118.99,2.5
308.8,171.26,3.5
321.52,92.467,4
331.71,187.25,3.5
371.22,62.123,4
340.5,172,4
326.77,140.3,3.5
356.25,172.5,3.5
358.27,141.71,3.5
268.23,185.54,3.5
328.74,108.72,3.5
300.24,186.5,4
342.71,140.75,3.5
140,181.42,3.5
316,186.96,4
180.48,167,4.5
367.27,126,3.5
347,187.54,3
362.57,188.06,3.5
