159.76,120.28,3.5
89.736,90.5,3.5
190.27,43.739,3.5
91.5,153.21,3.5
337.26,84.752,3.5
270.32,55.237,4
350.77,166.24,4.5
103.26,71.775,3.5
109,32.737,3.5
185.26,82.762,3.5
246.78,91.275,3.5
157.23,59,3.5
209.27,147.74,3.5
144.42,77.253,4
204.79,189,3.5
123.5,74.294,3.5
85.77,195,5
104.74,133.75,3.5
149.35,203.35,3.5
75.5,48.225,3.5
112.26,156,3.5
250.73,153.22,3.5
141.27,181,5
68.73,27.5,3.5
99.143,175.49,3.5
214,107,4.5
110.72,93.215,3.5
290.27,58.238,4.5
193.31,104.5,4
118,114.75,3.5
198.19,64.593,4.5
275.21,218.74,3.5
311.26,161.2,3.5
329.24,64,3.5
319.32,182.73,4.5
331.15,163.51,3.5
131.25,95.78,3.5
125.76,136.5,3.5
347.29,206.72,4.5
167.76,142.23,3
278.73,75.784,3.5
221.79,128.5,3.5
129.27,35.269,3.5
234.28,109.79,3.5
35.5,43,4.5
180.5,123,4.5
258.78,174.78,3.5
314.76,120.78,4.5
299.5,180,4.5
42,63.993,4.5
164.79,79.801,3.5
35.5,104.21,3.5
279.24,177.5,3.5
306.5,99.779,4
334.28,123.75,4.5
97.5,112.23,3.5
76.736,109.28,3.5
120.5,178.26,5
348.24,67.254,3.5
283.26,240.74,4.5
233.77,213.77,3.5
262.74,238.5,5
241.81,236,4
274.8,115.29,4.5
172.77,101.38,4.5
353.63,126.5,4
157.74,225.75,4.5
307.64,201.81,4
317.8,81.768,3.5
217.51,169.72,3.5
149.71,38.119,4
291.27,158.5,3.5
295.5,221.27,3.5
152,98.717,3.5
262.79,134.23,3.5
206.11,85.56,3.5
139,117.33,3.5
258.76,73.215,3.5
170.73,206,3.5
230.23,150.29,3.5
70.732,150.26,4.5
309.79,61.23,3.5
177.73,61.739,3.5
69,88,4.5
230.64,49.491,3.5
283,137,4.5
169.8,40.768,3
95.746,50.732,3.5
218.5,67.284,3.5
210.6,46.544,3.5
188.5,144.94,4.5
116.23,53.311,4.5
238.24,172.26,3.5
136.76,56.221,3
146.77,139.47,3.5
107.13,197.94,3.5
82.744,69.248,3.5
183.82,186.47,2.5
356.27,87.72,4.5
225.52,191.75,3.5
326.23,102.72,4.5
28.5,82.488,4.5
62.243,66.5,4
254.76,112.5,3.5
345.48,105.38,4
199.77,231,5
246.28,194.24,3.5
84,131.04,3
303.25,139.72,3.5
322.99,142.24,4
287.28,199.24,3.5
342.3,145,4
271.12,155.72,4
178.77,228.26,3.5
196.5,167.2,4
49,85.015,4.5
212.88,211.44,4.5
335.73,225.75,4.5
298.49,78.77,3.5
295.12,118.22,4
21.997,122.76,3.5
315.74,223.53,4
9.7451,206,5
266.78,94.256,3.5
162.5,183.75,3.5
201.3,125.89,4
48.643,24.998,4
29.239,144.73,5.5
57.442,169.69,5
136.25,223.22,4.5
221,233.5,4.5
191.5,208.74,3.5
254.49,216.36,4
128.26,200.73,4.5
133.29,158.71,4.5
42.744,125.7,3.5
238.73,70.267,3.5
55.5,45.5,4.5
78.243,172.73,3.5
23,186.71,5
339.15,184.98,4
343.74,247.27,4.5
250.76,52.255,3.5
154.74,161.73,3.5
323.71,245.37,4.5
51.742,211.75,4.5
286.77,97.015,3.5
327.6,204.14,4
266.98,196.76,3.5
49.719,147.6,4
55.886,106.52,3.5
15.721,164.23,5.5
226.36,88.595,4
63.242,128.29,3
242.7,131.38,4
115,220.23,4
93.654,217.34,4.5
88.768,30.015,3.5
303.69,243.1,4.5
43.5,189.23,5
64.87,192.19,4.5
30.488,208.76,5
175.71,164.34,4
36.483,166.87,4
72.732,214.74,4.5
