143,37.243,3.5
111,162.25,3.5
226,148,4.5
226.19,44,4
289.23,110.74,3.5
234.21,65.5,3.5
350.26,75,4
57.226,31.744,5.5
281.75,89.738,3.5
222,85.265,3.5
172.25,60.753,3.5
253.5,169.3,4
96.465,222.75,5
153,164.26,3.5
117.76,78.5,3.5
99.234,182,4
108.73,56.472,4
269.74,109.28,3.5
87.5,55,4.5
338.72,93.76,4.5
296.72,131.5,3.5
202,187.23,3.5
210,105.71,3.5
54,74.733,4
250.23,108,4
78.7,33,5
84.455,97.634,3.5
245.75,148.76,3.5
277.26,130.5,3.5
164.76,144.5,3.5
130.17,58,4
126.69,100.5,3.5
327.23,113.5,3.5
242.24,86.756,3.5
189.5,206.27,3.5
320,92.742,4
363.73,115.73,4.5
114.25,121,3.5
268.25,209,3.5
193.5,166.28,3.5
121.5,36,4.5
205.28,42.5,3.5
102.02,141,4.5
161.25,185.23,3.5
66.24,53.763,4.5
317.73,191.5,3.5
322.47,152.62,4
310.72,172,4
237.95,128,4.5
368.71,76.5,4
160,81.266,3.5
75.232,75.774,3.5
185.24,145.29,3.5
120.25,183.25,4.5
156.24,123.22,3
315.73,132.5,4
144.22,143.27,3
340.99,153.37,4
280,190.24,3.5
334.21,133.29,4.5
262.24,88.248,4.5
201.33,84.127,4
96.704,77.246,3.5
217.76,126.5,3.5
233.7,168.5,4
135.5,121.78,3.5
168.72,102.5,3.5
299.22,190.5,3.5
265.49,149.74,3.5
132,163.5,4.5
90.25,161.28,4.5
305.33,50.649,4.5
272.76,170,3.5
45.784,200.29,4.5
147.76,101.5,3.5
343.24,53.992,3.5
173.35,165.48,3.5
184.73,40.5,3.5
93.5,119.5,4.5
66.791,201,3.5
324.29,52.5,4
275.53,228.5,4.5
39,137.72,3.5
44.811,52.373,4
331.76,73.242,3.5
78.397,181.22,4.5
181.59,186.08,4
313,71.5,4.5
221.74,187.75,3.5
246,45.712,3.5
189.22,104.24,3.5
123.26,142,3.5
254.12,66.81,4
213.7,63.893,4
51.233,117.26,3.5
286,49,4.5
149.32,205.11,4
193.5,62.292,3.5
306,210.26,4
151.26,59.266,3.5
213.78,167.28,3.5
303.71,151.73,3.5
352.28,134.5,4
128.62,204.22,4
357.11,95.29,4.5
137.5,224.25,3.5
345.62,114.28,4
41.743,95.26,3.5
308.48,111.86,4
163.74,39,5
75.879,221.95,4.5
241.36,188.69,3.5
249,208.5,4.5
230,106.74,3.5
34.692,219.88,4.5
260.78,189.28,3.5
140.8,184.56,4
138.96,79.864,3.5
63,96.5,4.5
256.26,228.24,3.5
237.32,227.53,3.5
197.89,226.5,3.5
287.24,209.73,3.5
348.73,230.24,4.5
312.75,229.27,3.5
157.76,225.24,3.5
180.73,82.721,3.5
266.24,47.242,4.5
274.18,68.5,4
336.21,192,3.5
72.232,118.27,3.5
177,124.29,3.5
257.75,129.01,3.5
55.29,221,3.5
300.99,91.226,3.5
292.07,170.83,3.5
197.65,125.64,3.5
209.75,207.26,3.5
177.8,225.89,4
329.25,172.5,3.5
105.51,99.125,3.5
347.68,173.5,4
293.72,70.206,4.5
69.487,160.12,3.5
108.02,203.17,4
284.72,150.78,3.5
353.78,192.76,3.5
217.72,226.93,4
117,223.74,3.5
81.154,139.99,5
48.251,159.22,5.5
100.12,34.32,4
87.5,202.25,3.5
294.28,229,3.5
205.8,146.45,3.5
169.5,205.76,3.5
60.205,138.74,3
358.88,154.29,4
342.25,211,3.5
324.5,210.76,4
361.62,55.822,4
229.48,208.1,3.5
330.77,229.78,4.5
57.384,180.47,3.5
36.537,179.2,5
