212.77,51.731,4.5
193.25,111.22,4.5
187.51,150.52,4.5
146.74,145.28,4.5
131.28,103.26,4.5
268,160.22,5
221.22,134.72,4.5
247.76,97.742,4.5
161.79,186.27,4.5
199,71,4.5
268,100.5,4.5
241.27,137.25,4.5
215.5,229.74,4
113.8,160.78,4.5
154.27,166,4
136.28,62.77,4.5
228,155.5,4.5
234.38,116.32,4.5
189.21,208.5,4
152,105.78,4
172.77,108.51,5
167.25,148.01,5
134.21,163.5,5
274.21,180.23,4.5
200.5,132.24,5
102.56,79.149,4.5
181.79,188.5,5
191.76,48.762,4.5
207.8,153,4
194.78,171.18,4.5
248.11,157.98,4
98,119.31,5
144.27,84.4,4.5
202,191,4.5
121.74,181.25,4.5
227.25,95.218,4.5
93.682,158.37,4.5
206.7,92.364,4.5
89.754,98.274,4.5
180.26,129.74,4.5
159.74,127.23,4.5
234.76,175.74,4.5
81.739,76.761,4.5
174.74,168.52,4
254.74,118.77,4.5
214,113.75,5
170.75,46,5
141.78,183.73,4.5
208.75,210.5,5
288.24,103,5
261.25,139.75,4.5
129.5,200.79,5
300.75,144.74,4.5
149.64,43.182,4.5
156.77,223,4
260.5,197.72,4
241.5,195.71,5
287.37,162.52,4.5
178.41,67.909,4.5
105.81,140.44,5
281.24,142.27,4.5
248,214.77,4
221.73,193.5,4
294.64,124.05,4.5
123.27,82,5
196,227.75,4
233.67,54.627,4.5
45.221,133,5
240.76,76,5
94.5,57.5,4.5
235,231.76,5
137,220.74,5
81.727,176.3,4.5
118,121.82,4
109.72,198.74,4.5
65.5,33.257,5
185.8,89.752,4.5
128.75,40.963,5
314,126.72,5
110.68,100.88,4.5
254.26,233.77,4.5
214.76,173.26,4.5
280.29,199.89,4.5
157.29,65.267,4.5
165.01,87.226,5
126.5,142.78,3.5
149.5,203.72,4
261.5,79.197,5
254.5,177.78,5
73.729,55.241,5.5
299.5,202,4.5
115.31,60.5,5
281.73,81.748,4.5
61.211,74.5,5
101.71,178.85,4.5
326,167,4.5
305.26,220.75,4.5
138.91,124.53,4.5
89.756,196.5,4
327.5,108.28,5
220.23,73.296,4.5
293.72,182.27,4.5
77.72,117,5
318.26,203.76,4.5
254.49,57.373,5
65.343,135.65,4.5
117.52,218.24,5
169.27,206.18,4.5
228.49,212.52,4.5
274.68,121.5,5
78.216,213.5,4
69.268,95.784,5.5
97.773,215.84,4.5
321.5,87.5,4.5
267.26,216.78,4.5
53.705,153.74,4.5
301.77,84.72,4.5
176.76,225.27,4.5
107.5,38.263,5
286.27,218.9,4.5
85.623,138,4
73.588,156.11,4.5
331.73,186.73,4.5
339.26,149.54,5
344.75,169.23,4.5
333.54,129.21,4.5
274.81,60.119,4.5
86.259,35.748,5.5
53.084,52.713,5
44.802,30.931,5
306.95,164.85,4.5
273.23,235.76,4.5
346.77,111.26,4.5
337,206,4.5
39.248,208.5,4
61.762,173.78,4.5
315.02,66.025,4.5
342.08,224.6,4.5
323.72,222.75,4.5
352.72,131.74,4.5
295.24,63.221,5.5
57.245,114.73,4.5
42.201,171.5,5
320.38,147.01,4
341.21,90.267,4.5
48.81,93.424,5
33.711,151,5
312.72,184.52,4
36.812,112.15,4.5
69.917,194.06,4.5
40.613,72.016,5
334.99,68.867,4.5
308.1,105.72,4.5
350,188.75,4
329,241,4.5
30.72,188.78,4.5
360.26,93.005,5
50.346,191.21,4.5
354.39,71.894,4.5
365.93,113.77,4.5
310.5,239.26,4
373.5,75,4.5
292,237.5,4.5
58.593,211.04,4.5
357.99,151.75,5
