200.75,110.27,4.5
179.76,145.25,4.5
97.297,89.251,5
173.76,91.278,4.5
214,180.27,4
114.17,160.94,5
249.55,181,4.5
208.5,128.3,4
234.77,146.76,4.5
175.74,212.75,4.5
184.5,73.5,4.5
206,163.25,4
227.24,128.77,4.5
152.68,127.02,4
149.52,195.82,5
216.77,146,4
177.5,179.72,4
230.16,93.173,4.5
203.26,74.215,4.5
151.14,161.96,4.5
224.24,163.75,4.5
291.27,198,4
195.77,180,4
190.25,127.79,4.5
302,182.25,4
252.78,147.27,4.5
222.24,74.722,4
157.76,212.27,4.5
211.37,92.674,4
260.22,164.27,4.5
218.5,229.29,4
219.5,110.76,4
95.768,160.64,4.5
115.29,125.77,4.5
125.43,108.21,5
161.5,145,4.5
167.73,196.15,4.5
238,111.5,4.5
188.03,162.64,3.5
267,94.751,4
182,109.75,4
267,181.5,4.5
169.54,162.15,3.5
280.77,214.24,4
154.97,90.955,4.5
104.73,178.22,4.5
116.7,89.745,4.5
132.76,161.52,5
270.5,229.77,4
185.45,196.43,4.5
278,165,4.5
105.28,143.28,4.5
124,143.76,5
135.5,90.229,4
192.73,91.777,4.5
122.79,178.5,4
163.24,109.25,4.5
221.29,197.24,4.5
113.25,195.21,5
131.5,195.51,4.5
87.5,107.26,5
139.71,212.1,4.5
256.26,112.26,4.5
198.26,145.73,4.5
248.5,94,4.5
211.03,213.51,4.5
285.25,95.45,4
256.67,197.73,4
165.49,72.637,4
259.5,76.339,4
314.68,214.5,4
231.75,180.76,4.5
96.55,125.39,4.5
171.29,127.3,4.5
263.54,213.89,4
245.39,129.53,4.5
107.98,70.987,4.5
134.08,126.41,4.5
327.64,114.67,4
340.5,149.26,4
148,228.5,4.5
241.02,75.285,4
242.25,164.24,4
308.5,198.5,4.5
142.68,144.45,4
303.25,96,4
246.5,213.5,4.5
316.73,131.77,4.5
312.5,165.5,4.5
159.5,179.21,3.5
239,197.5,4.5
165.75,228.75,4.5
127.2,71.5,5
141.25,178.76,3.5
144.26,108.73,4.5
323.25,149,4
278,77,4.5
183.29,228.79,4.5
274.5,112.75,4
201.06,229.15,5
305.78,149,4
236,229.73,4
352.24,182.74,4
86.841,143.14,5
270.8,147.42,3.5
297.53,214.25,4
274.24,197.77,3.5
287.11,229.92,4
203.5,196.94,4.5
253.19,229.83,4
331,214.26,4
292.3,113.4,4.5
325,198.71,4
281.51,130.63,4
88.592,70.416,4.5
341.5,198.76,4
77.739,125.23,5.5
335.53,182.62,4
263.62,130.04,4
106.42,107.77,4
357,150,4.5
68.369,142.49,4
346.18,166.3,4
319,182,4.5
77.341,160.17,4.5
228.79,213.5,4
320.29,230,4
284.76,181.51,4
146.5,72.209,4
112.56,227.67,4.5
193.39,213.01,4
288.5,148,4.5
303.77,229.76,4
299.16,131.26,4
329.42,165.96,4
296,77.836,4
347.26,214.26,4.5
338.24,97.724,4.5
313.91,78.425,4.5
121.99,211.74,5
86.5,177.73,5
295.25,165.25,4.5
331.5,79.5,4.5
320.6,96.652,4
333.87,132.32,4
130.27,228.22,4.5
104.17,211.13,4.5
344.68,115.41,4
336.76,229.76,3.5
361.52,116.03,4.5
69.5,69.902,5
68.021,176.98,4.5
95.084,194.72,5
350.76,132.75,4.5
68.776,106.85,4.5
78.5,88.732,5
310.1,114.19,4
68.149,210.47,4
348.74,80.5,4
355.28,98.483,4
85.761,211.19,4.5
76.885,194.19,4.5
365.92,81.096,4
94.733,227.28,4.5
76.784,226.92,5
