143.25,215.25,3.5
232.21,150.27,3
236.74,164.5,2.5
128.77,130.71,3
178.33,207.36,3.5
160.29,190.5,3.5
106.8,181.22,3.5
168.82,178.5,3
247.68,127.5,3
169.73,219.5,3.5
214,240.5,3
195,183.24,3.5
177.5,166.5,3
142.69,173.76,3
273.66,171.23,3
244.44,152.62,3
159,109.76,3
185.72,154.73,3
138,159.5,3
222,228.5,3
93.382,137.76,3
161.25,232,3.5
88.819,123.5,3
164.93,205.2,3.5
268.99,157.72,3
152,202.78,3.5
129.86,212.84,3.5
129,171.32,3
147.79,229.85,3.5
110.82,114,3
98.081,193.69,3.5
239.77,138.77,3
174.65,234.18,3.5
204.27,212,3.5
259.9,129.9,3
207.96,185.5,3
120.5,183.62,3.5
79.965,135.17,3.5
115.5,128.23,3.5
155.77,176.23,3
220.74,187.75,3
245.99,192.38,3.5
146,107.5,3
216.2,173.72,3
199.8,197.64,3
156.33,217.41,3
228.74,176.2,3
194,143,3
106.71,99.95,3.5
283.79,134.77,3
208.86,226.17,3
211.55,159.66,3
196.02,224.02,3
219.55,147.91,3
132.79,104.73,3
182.21,181,3.5
186.73,195.28,3
206.62,145.41,3
102.3,166.5,3.5
71.127,147.27,3.5
226.5,242.5,3
168.14,138.02,3.5
212.55,199.75,2.5
183,221.5,3
247.36,232.52,3
80.237,94.766,3.5
253.8,180.62,3
62,201.26,3.5
121.19,225.26,3
106.72,140.21,3.5
124.6,156.94,3
111,154.71,3.5
98,111.5,3
159.74,150,3.5
237.99,204.21,3
203.28,171.35,3
138.57,200.57,3.5
171.97,112.37,3.5
190.26,168.8,3
151.05,161.77,3.5
264.48,143.79,3
198.7,157,2.5
133.28,144.8,3
116.29,210.64,3.5
181.12,140.53,3.5
233.5,190,3
225.61,202,3.5
172.69,152.23,3
133.89,186.08,3
155.01,135.71,3
119.66,102.21,3
258.46,194.63,3.5
230.08,216.31,3.5
150.59,121.32,3
84.726,109,3.5
281.22,159.72,3
259.73,234.55,3.5
255.1,220.5,3.5
184.78,114.76,3
163.72,123.95,3
146.5,147.5,3
227.45,136.34,3
191.47,209.76,3.5
89.256,206,3.5
235.26,125,3
125.21,198.23,3.5
84.479,149.72,3.5
251.92,246.5,3.5
111.71,195.98,4
217.27,214.05,3.5
256.9,155.12,3
272.34,236.54,3.5
210.24,120,3.5
262.98,208.42,3
202.14,131.29,3
97.768,152.21,3.5
250.59,206.24,3.5
266.3,182.7,3
270.76,196.5,3.5
189.42,128.92,3
222.76,122.26,3
84.759,191.22,3.5
102.34,125.77,3
224.04,161.84,3
93.256,97.5,3.5
271.94,132.38,3
115.85,169.02,3.5
88.845,164,3.5
141.99,132.89,3.5
200.74,238.4,3.5
75.671,203.65,3.5
241.15,178.25,3
75.854,120.97,3.5
173.65,192.98,3
249.03,166.52,3
147.02,188.38,3.5
75.437,161.61,3
93.933,220.9,4
137.39,118.94,3.5
267.73,222.57,3.5
93.636,178.98,3.5
278.22,185,3
124.3,116.46,3.5
187.75,236.28,3.5
261.5,168.79,3
176.56,126.42,3
66.698,174,3.5
214.75,133.74,3
120,142.72,3.5
102.75,208.25,3.5
197.67,117.4,3
164.17,164.32,3
239.26,244.5,3.5
276.62,145.98,3
71.014,188.76,3.5
275.19,210.63,3
252.24,141.1,3
107.71,222.9,3.5
234.54,230.75,3.5
264.46,248.39,3.5
134.62,227.56,3.5
242.5,218.38,3.5
79.992,176.62,3.5
66.596,216.06,3.5
80.232,218.5,3.5
