195.75,190.21,4
114.79,211.5,4
100.71,127.13,4
228.28,163.28,3.5
174.77,171,3.5
259.5,137.5,3
102.77,176.76,3.5
146.28,215.77,4.5
254.01,121.17,3.5
112.49,161.5,4.5
208.2,144.24,4
157.25,120,3.5
193,142,4.5
126.25,114.81,3.5
168.77,154,3.5
275.74,110,3.5
199.13,158.69,3.5
189.66,173.21,3.5
160.75,89.244,3.5
135.76,100.71,3.5
99,78.262,3.5
122.29,146.77,3.5
177.23,219.83,4.5
239.86,118.72,3.5
202.24,127.76,3.5
58.774,136.75,4.5
211,113.5,3
234.26,102.25,3.5
57.5,87.5,4.5
219.52,177.65,3.5
79,107.25,3.5
225.25,194.26,3.5
138.02,149.13,4
207.24,223.75,4.5
228.77,86.281,3.5
110.63,112.5,4
86.835,174.5,4
94.792,109.82,4
222.62,146.55,3.5
155.87,200.72,4
153.5,151.53,4.5
144,166.26,4
80.735,157,4
130.31,83.647,3.5
196.5,111.11,3.5
210.5,192,4.5
181.59,108.69,3.5
120.7,97.779,3.5
84.773,124.31,4
124.5,196,4.5
216.98,130.16,3.5
185,77.979,3
231.36,132.73,3.5
159.5,168.5,4.5
90.753,142,4
46.257,53.246,3.5
70.539,172.12,4.5
184,156.5,4.5
73.354,90.151,3.5
219.85,99.666,3.5
134.35,181.23,4
147.63,134.5,4
141.75,117.51,3.5
105,95.5,4.5
225.58,116.2,3.5
130.37,213.7,4
74.661,139.47,4
190.71,94.544,4
176,91.773,3.5
270.25,94.273,3.5
145.72,86.5,3.5
163.19,136.97,3.5
205.5,97.27,3.5
180.63,188.04,4
108.74,194.31,4
192.29,221.5,4
132.24,132.23,4
172.29,122.5,3.5
267.76,200,3.5
106.63,144.32,4
83.312,75.5,4
116.32,129.5,4
118.28,179,3.5
165.28,185.75,4.5
109.02,64.224,4
155.22,72.287,3.5
69.034,121.92,3.5
199.76,80.718,3.5
161.76,217.78,3.5
151.25,103.23,3.5
256.65,91.215,3.5
248,181.76,3.5
262.5,183.5,3
42.719,134.27,4
128.48,164.03,4.5
124.5,66.783,3.5
204.67,175.5,4
166.48,105.78,3.5
201.28,207.21,3.5
114.74,81.009,3.5
237.1,149.09,4
245.75,135,3.5
67.736,72.785,3.5
251.25,151.56,4
82.5,207.23,4
253.84,198.18,4
96.754,159.25,4.5
273.24,139.77,3.5
262.17,107.56,3.5
230.75,211.03,3.5
63.105,104.58,4
93.355,61.333,3.5
214.26,83.5,3.5
64.281,154.5,4
41.723,84.741,4
256.76,167.77,3.5
92.814,191.87,4.5
66.645,204.84,4.5
281.5,126.04,3
76.739,189.56,4
171.25,202.87,4
283.76,96.919,3.5
216.3,208.93,4
239.64,196.34,4
149.81,183.42,4
248.29,105,3.5
52,70.267,4
270.67,169.69,3.5
187.26,125,3.5
78,58.5,4.5
53,119.5,4.5
234.24,179.77,3.5
89.15,92.695,4
242.5,165.25,3.5
213.63,160.72,3.5
140.22,198.42,4
267.76,123.95,3.5
178.16,139.41,4
279,155.83,3.5
186.43,204.83,4
169.98,75.468,3
242.76,88.775,3.5
98.879,209.53,4.5
48.775,151.76,3.5
264.98,153.84,3.5
264.73,230.93,4
62.093,55.919,4
47.122,102.02,4
245.46,212.89,3.5
259.5,214.29,3.5
250.84,229.03,4
139.64,69.609,3.5
36.798,116.89,4
222,225.38,4
276,186.13,4
60.243,187.25,4.5
236.53,227.38,3.5
273.27,216.51,3.5
54.736,169.76,4.5
32.302,149.57,4
38.244,167.32,4
44.309,185.02,4
27.866,182.52,4
50.322,202.78,4
33.98,200.6,3.5
