191.22,170.5,2.5
105.5,156.26,2.5
85.5,162,3
223.27,180.25,3
236.5,195.73,2.5
238.74,161.77,3
172.2,176.28,3
136.68,153.77,3
91.5,139.79,2.5
241,128.5,2
164.5,138.5,2
139.21,166.31,3
161.25,173.27,3
141.81,179.2,3
193.82,136.37,2.5
130.71,175.78,3
247,199,3
94.262,153,2.5
196.72,195.76,3
207.21,152.23,3
80.207,136.63,2.5
253.72,143.76,3
258.25,123,2.5
217.7,155,2.5
222.86,134.01,2.5
155.74,147.75,3
174.99,141.86,2.5
110,75.198,2.5
204.78,186.36,3
129.5,69.722,2.5
193.81,90.5,2.5
169.7,163.78,3
196.49,148.64,2.5
108.19,62.877,2.5
212.79,177.11,2.5
228.75,205,2.5
194,183.19,3
225.94,192.66,2.5
180.4,167.28,2.5
227.87,112.8,2.5
243.5,140.74,2.5
123.69,90.86,2.5
177.72,154.5,2.5
140.5,73.209,2.5
161.77,80.243,2
199.21,161.23,3
91,80.25,2.5
215,142.79,2.5
256.44,156.23,2.5
116.74,159.77,3
204.5,94,2
180.67,120.32,2.5
246.23,152.78,3
183.23,179.75,3
134.74,94.291,3
183.16,132.77,3
186,192.5,3
145,144.3,2.5
142.13,131.7,2.5
122.77,137.5,2.5
103,143.27,2.5
218.21,202,2.5
215.17,189.51,3
251.21,131.78,3
96.769,165.77,3
125.5,150.5,3
117.67,112.33,3
220.7,167.75,3
191.16,123.7,2.5
174.75,189.43,2.5
161.71,126.19,3
244.06,186.57,2.5
188.38,157.9,3
115.26,99.5,2.5
153.26,135,2.5
167.23,104.56,2.5
241.24,174.27,3
228.12,158.49,2.5
265.75,114.49,2.5
204.48,139.61,2.5
114.25,147.01,2.5
201.85,127.17,2.5
131.15,128.2,3
99.75,71.694,3
100.52,130.76,2.5
235.87,149.66,2.5
147.47,157.22,2.5
84,102,2
128.74,115.75,3
251.73,177.5,2.5
209.9,164.4,3
145.5,97.72,2.5
95.5,105.5,3
104.34,96.293,3
209.59,118.39,2.5
201.94,173.65,3
108.21,169.24,3
164.7,92.354,2.5
235.36,104.22,2.5
139.82,119.15,2.5
128.1,163.27,2.5
196.52,102.62,2.5
233.56,183.42,3
97.834,118.13,2.5
83,149.27,3
175.28,95.922,2.5
101.79,83.772,3
220,121.74,2.5
177.79,108.04,2.5
207.22,106,2.5
106.66,108.94,2.5
120.13,125.01,3
166.95,151.24,2.5
74.194,159.04,2.5
148.15,110.03,2.5
212.5,130.5,2
143.03,85.602,2.5
172.5,83.708,2.5
153.89,88.93,3
152.83,182.54,2.5
233.24,137.27,2.5
151,76.669,2.5
239.24,208.27,3
132.28,82.202,3
121.29,78.5,2.5
230.78,170.9,2.5
150.06,169.86,3
172.61,129.33,2.5
186,99.258,2.5
118.89,66.259,2.5
86.881,114.49,2.5
97.261,59.297,3
133.93,140.9,3
71.809,145.87,3
169.84,116.98,2.5
215.15,97.623,2.5
230.31,125.08,2.5
183.3,87.191,3
158.48,160.51,3
137.23,106.72,3
112.94,87.295,2.5
225.69,146.42,2.5
119.37,172.56,3
207.5,198.81,3
126.27,103.24,3
111.64,134.4,2.5
185.98,145.38,3
158.91,113.48,2.5
188.41,111.48,2.5
238.18,116.38,2.5
245.54,107.62,2.5
89.362,127.24,3
93.219,92.902,2.5
150.81,122.7,3
163.95,186.05,3
217.42,109.44,2.5
255.5,111,2
156.42,101.27,2.5
199.13,114.95,2.5
261.22,135,2.5
225.14,100.69,2.5
248.08,119.69,2.5
248.78,165.02,2.5
109.04,121.4,3
78.241,123.77,3
