152.76,215.24,4.5
152.77,139.75,4.5
200.24,88.267,4.5
123.74,157.23,5.5
246.77,107.79,4.5
191.2,105.24,4.5
172.26,104.28,4.5
256.27,125.74,4.5
230.28,179.24,4.5
248,143.26,4
276.27,162.27,4.5
152.78,177,4
211.27,178.76,5.5
163,86.266,4
240.5,198.25,4
103.5,194.26,5
133.33,176.35,4.5
220.27,160.5,5
143,195.72,5
201.5,160,4.5
191.5,140.9,4
190.74,70.737,4.5
162.77,234.76,5.5
172.25,69.5,4
227.25,72.5,4
104.26,156.73,5.5
282.75,109.73,4
162.78,122,4
135.24,68.224,4.5
245.26,73.732,4.5
116.25,67.24,4.5
84.622,155.81,4
222.13,235.98,5
132.76,214.5,5
134.25,102.75,4.5
181.87,122.61,4.5
105.44,119.85,4.5
219.49,124.15,4
153.28,103.75,4.5
133.85,139,4
228.26,106.8,4.5
106.29,84,4
94,175.02,4.5
241.26,236.28,5.5
115.24,102.23,4.5
290.78,92.769,4
143.28,158.22,4.5
162.73,158.5,5
239.25,161.26,4.5
268.25,180.5,4
114.46,138.25,4
49.5,82.258,4
125.26,85,5
172.75,215.55,4
182.25,196.73,5.5
172.25,140.29,4.5
182.23,159.23,4.5
249.27,179.77,4.5
181.5,87.237,4
144,85.711,4
182.77,235.23,5.5
153.73,68.767,4.5
45.825,154.37,4.5
238.22,124.77,4.5
191.87,178.04,4.5
210,106,4.5
231.28,217,5
212.03,216.64,5
192.38,216.11,4.5
210.3,141.73,4.5
209,71.25,4
284.73,144.74,4.5
229.32,142.36,4.5
143.5,121.2,4
266.24,144,4
280.74,75.746,4.5
200.82,123.54,4
218.5,89.208,4
63.726,193.25,4.5
292.74,127.28,4.5
307.99,93.74,4
123,195.19,5
254.99,90.888,4
85.786,119,4
56.261,136.28,4.5
286.64,180.99,4
96.258,101.72,4.5
54.721,173.62,4.5
298.17,236.69,4.5
274.5,126.29,4
83.5,193.75,5
264.75,108.75,4.5
259.29,198.74,4.5
172.72,177.5,4
310.25,128.24,4.5
335.24,112.26,4.5
236.88,90.004,4
337.75,147,4
58.277,100.23,4.5
260.44,236.59,4.5
201.79,197.28,4.5
330.25,164.25,4.5
124.3,120.41,4.5
300.25,110.27,4.5
296.39,199.52,4.5
162.73,196.17,4.5
68.741,82.783,4.5
112.78,214.24,5.5
95.022,137.62,4
298.24,76.741,4
202.52,235.72,4
142.78,234.42,5
221.23,197.97,4
312.26,163.5,4
332.5,200.26,4
74.269,174.25,4.5
288.25,218.02,4
258.09,161.69,4.5
37.079,135.7,5
269.47,217.69,5
73.199,212.63,4
66.74,118.26,4.5
250.45,217.41,4.5
325.24,94.979,4
113.74,175.72,4.5
263.21,74.632,4
47.761,117.75,4.5
314.5,199.76,4
39.28,99.407,4.5
53.248,212.27,5.5
41.792,64.776,4.5
75.717,136.9,4.5
65.246,155.24,4.5
122.9,233.82,5
97.333,66.654,4.5
332.25,78.776,4
78.978,65.871,4
35.209,173.22,4.5
60.24,65.223,4
102.54,233.17,5
279.6,236.8,5
322.62,181.96,4
77.25,100.73,4.5
278.04,199.26,5
87.5,83.465,4.5
302.71,145.26,4.5
294.55,162.9,4.5
272.98,91.784,4
62.738,232.02,5
342.22,218.73,4.5
316.71,237.13,4.5
315.23,77.746,4
340.15,182.49,4
44.199,192.57,5
320.24,146.25,4.5
304.73,181.26,4.5
82.732,232.75,5.5
93.095,213.58,5.5
327.76,129,4
324.57,218.49,4
306.48,218.33,4
317.76,111.26,4.5
33.771,211.27,4.5
334.67,237.11,4.5
42.87,231.53,5
