200.75,110.26,4.5
179.77,145.26,4.5
173.76,91,4
214,180.27,4
175.74,212.75,4.5
114.17,160.94,5
184.5,73.5,4.5
249.55,181,4.5
216.77,146,4
149.51,195.82,5
206,163.25,4
208.5,128.29,4
302,182.25,4
222.24,74.723,4.5
230.15,93.176,4.5
97.518,89.252,5
152.68,127.02,4
235,146.75,4
195.76,180,4
125.36,108.18,4
167.76,196.24,3.5
151.14,161.96,4.5
190.26,127.79,4.5
291.27,198,4
252.78,147.27,4.5
227.24,128.77,4.5
260.22,164.27,4.5
161.5,145,4.5
105,178.22,5
192.72,92,4
219.5,110.77,4
185.5,196.29,4
224.24,163.75,4.5
182,109.75,4
132.77,161.53,5
267,181.5,4.5
198.26,145.73,3.5
115.29,125.77,4.5
177.5,179.71,3.5
221.29,197.25,4.5
188.03,162.64,3.5
122.79,178.5,4
211.37,92.676,4
280.77,214.25,4
171.28,127.3,4.5
259.5,76.341,4
157.71,212.4,4.5
105.28,143.28,4.5
154.94,91,4.5
211,213.29,5
131.5,195.51,4.5
169.54,162.14,3.5
203.26,74.216,4.5
278,165,4.5
124,143.76,5
163.24,109.25,4.5
95.765,160.64,4.5
218.5,229.29,4
113,195.19,5
256.67,197.73,4
256.26,112.26,4.5
263.55,213.89,4
231.75,180.76,4.5
238,111.5,4.5
135.71,90.134,4.5
270.5,229.77,4
245.39,129.53,4.5
308.5,198.5,4.5
285.17,95.452,4
134.12,126.49,4
242.25,164.23,4
87.5,107.25,5
312.5,165.5,4.5
159.5,179.21,3.5
165.45,72.581,4.5
267,94.746,4
278,77,4.5
239,197.5,4.5
142.68,144.46,4
327.64,114.67,4
144.25,108.73,4.5
305.77,149,4
241.02,75.288,5
236,229.73,4
314.5,214.37,4
316.73,131.77,4.5
248.5,94,4.5
303.25,96,4
297.53,214.25,4
201.06,229.15,5
165.75,228.76,4.5
96.549,125.39,4.5
323.24,149,4
116.71,89.747,4.5
246.28,213.5,4
139.92,212.17,4.5
274,197.78,4
287.26,229.76,3.5
148,228.5,4.5
340.5,149.27,4
86.848,143.15,5
331,214.25,4
292.3,113.4,4.5
274.27,112.75,4.5
106.5,107.67,4
281.5,130.64,4
107.97,71.102,4.5
270.83,147.38,4
284.76,181.29,4
263.61,130.05,4
141.25,178.76,3.5
203.53,196.87,3.5
253.28,229.74,4.5
325,198.71,3.5
77.742,125.23,5.5
88.467,70.548,4.5
146.5,72.209,4
341.5,198.76,4
127.2,71.5,5
193.39,213,3.5
288.5,148,4.5
296,77.837,4
357,150,4.5
319,182,4.5
335.52,182.61,4
351.93,182.8,4
77.343,160.17,4.5
329.37,166.02,4
299.24,131.23,4.5
320.29,230,4
183.33,228.92,5
346.17,166.3,4
347.26,214.26,3.5
303.86,229.69,4
68.293,142.59,4.5
320.68,96.729,4.5
112.28,227.75,4.5
361.5,116.22,4
295.29,165.35,4
104,211.25,5
228.77,213.71,4.5
336.76,229.75,3.5
338.24,97.723,4.5
121.9,211.74,4.5
331.5,79.5,4.5
310.21,114.23,4
78.5,88.735,5
313.86,78.552,4.5
69.382,70.016,4
333.95,132.31,4
344.68,115.4,4
348.74,80.5,4
95.076,194.61,4.5
68.774,106.85,4.5
86.5,177.73,5
355.34,98.479,4
350.76,132.75,4.5
130.26,228.21,4.5
67.967,176.92,4.5
365.97,81.264,4
94.75,227.34,4.5
85.765,211.18,4.5
67.998,210.33,4
76.99,226.75,4
76.987,194.15,4.5
